"news / meet the Teletubbies Sun Baby : 19-year-old Jess Smith reveal Herself as the smile Face who look over Teletubbyland"	"2256"	"unrelated"
"Jihadi John ` identify as british man from West London '"	"1933"	"unrelated"
"` the youngest martyr - the cub of al-Baghdadi ' : ISIS boast a 10-year-old fighter have be kill as he go into battle with he father in Syria"	"2523"	"unrelated"
"Fidel Castro be dead , accord to viral Twitter rumor"	"1010"	"unrelated"
"Penis Spray-Painted on a $ 2.5 Million Car be just for a Prank Video"	"1453"	"wrongClass"
"that Story about a Catholic Priest Dying , see God as a Woman , and come back to Life ? it be almost definitely fake"	"513"	"unrelated"
"islamic state leader 's family detain by Lebanon , official say"	"2042"	"unrelated"
"Boko Haram ` ceasefire ' doubt after attack report in Nigeria"	"1003"	"unrelated"
"Boko Haram ceasefire ignore as violence flare in Borno state"	"1896"	"wrongClass"
"who should play Steve Jobs now that christian Bale Quit ?"	"1157"	"wrongClass"
"CNN Plays Alleged Recording of Michael Brown shooting"	"1817"	"wrongClass"
"Seth Rogen to play Apple 's Steve Wozniak"	"2124"	"unrelated"
"report Isis fighter have contract Ebola be ` incorrect ' , say iraqi health ministry"	"1615"	"wrongClass"
"weaponize Ebola ? ISIS Militants Said to Contract Deadly virus"	"5"	"unrelated"
"low-level marijuana possession could soon land you a ticket instead of arrest in New York City"	"1920"	"wrongClass"
"this week in Weird News : horrible human slap elderly Woman for sneeze"	"1952"	"wrongClass"
"` Electric Boogie ' Developer leave secret resignation letter to Boss at the end of the game -lrb- Video -rrb-"	"562"	"unrelated"
"#Daysofdarkness : no , there will not be six day of darkness in December"	"506"	"wrongClass"
"rare meteorite impact cause blast in Nicaragua 's capital , Managua"	"1068"	"wrongClass"
"forty year ago , Lego write a powerful letter to parent about how gender work"	"1901"	"unrelated"
"break news : british-born U.S. photojournalist hold hostage by al-Qaeda kill in fail rescue attempt in Yemen"	"1165"	"unrelated"
"Abdel Majed Abdel Bary emerge as Suspect in Foley behead"	"1806"	"unrelated"
"Texas Plumber have ` no idea ' how Company Truck end up with isis"	"2344"	"unrelated"
"ISIS Militants allegedly contract ebola"	"2003"	"wrongClass"
"ISIS Appears to behead american Photojournalist in YouTube Video"	"2288"	"unrelated"
"Homeland Security : No ISIL fighter on U.S. border"	"80"	"unrelated"
"Led Zeppelin Reunion : Robert Plant Rips up $ 300 Million Contract , refuse to rejoin Legendary Band"	"2489"	"wrongClass"
"Kim Jong Un hospitalize with two broken ankle , reportedly from wear heel and be overweight"	"2042"	"unrelated"
"british rapper a suspect in ISIS beheading"	"8"	"unrelated"
"this Guy Paid off he parent ' mortgage for Christmas"	"1567"	"wrongClass"
"Pentagon : isis seize material airdrop to Kurds"	"2448"	"unrelated"
"Christian Bale be Steve Jobs"	"1368"	"unrelated"
"wildest Apple Watch rumor yet : 100,000 app at launch"	"643"	"unrelated"
"small Meteorite strike in Nicaragua 's Capital City of Managua"	"388"	"unrelated"
"CBS News Names Canadian Parliament shooting suspect"	"107"	"unrelated"
"it be okay to Laugh about the Fact that the Vogue rat infestation be get worse"	"788"	"wrongClass"
"David Haines beheading video confirm genuine ; UK PM Cameron vow to hunt down ISIS ` monster '"	"331"	"unrelated"
"Israel open dam , flood Gaza"	"346"	"unrelated"
"christian bale in talk to play Steve Jobs for Sony , Danny Boyle"	"2455"	"wrongClass"
"islamic state report youngest jihadist ` martyr ' in battle"	"2213"	"unrelated"
"rumor of Fidel Castro 's Death Circulate after prolonged absence from Public Life"	"2399"	"wrongClass"
"iraqi Official Dismisses ` unfounded ' report that ISIS Fighters have Ebola"	"559"	"unrelated"
"homeless man receive $ 100 ... then shock everyone with how he spend it"	"8"	"unrelated"
"no , a Spider do not burrow under a man 's Skin and Live there for day"	"170"	"unrelated"
"Unlucky in love man chop off own penis"	"1646"	"unrelated"
"islamic state Leader al-Baghdadi `` not dead ''"	"1522"	"wrongClass"
"man with ebola-like symptom claim contact with ` patient Zero ' in Texas"	"1129"	"wrongClass"
"-lsb- update -rsb- 11 men and 0 woman on Tonight 's ESPN Domestic Violence Panel"	"1375"	"unrelated"
"a viral photo in China show how to manipulate App Store ranking the hard way"	"126"	"unrelated"
"Taliban member swap by Obama for Bowe Bergdahl try to return to terror : report"	"2159"	"wrongClass"
"ISIS Executioner ` Jihadi John ' be name as Mohammed Emwazi"	"1107"	"unrelated"
"6 islamist militant kill in US attack in Somalia"	"2127"	"unrelated"
"isis executioner ` Jihadi John ' name by media"	"2470"	"unrelated"
"' 6 day darkness in December 2014 ′ 100 % Fake ; NASA confirm 3 day total darkness hoax as Well"	"2290"	"unrelated"
"Video Purports to Show behead of U.S. Journalist by Militants"	"726"	"wrongClass"
"White House Fence Jumper push Past female guard"	"1017"	"wrongClass"
"Hoax ` Banksy arrest in London ' Story Dupes the internet again"	"324"	"unrelated"
"Bosnia : seven underage girl return from five day school trip , pregnant"	"2103"	"wrongClass"
"everyone chill ! Banksy have not be arrest"	"754"	"unrelated"
"U.S. accidentally deliver weapon to the islamic state by airdrop , militant say"	"1076"	"wrongClass"
"teacher suspend after sex session with teen pupil end up on hardcore porn website"	"822"	"unrelated"
"fake Fox News Website Reports Judd Nelson 's Death for some reason"	"1317"	"unrelated"
"Banksy ` arrest & Real Identity Revealed ' be the same Hoax from last year"	"2362"	"wrongClass"
"be the Video of that homeless man do good deed with $ 100 all a Elaborate Hoax !?"	"1925"	"wrongClass"
"Big Bank Hank of the Sugarhill gang be dead at 57"	"1107"	"unrelated"
"isis executioner ` Jihadi John ' identify as Mohammed Emwazi"	"1800"	"wrongClass"
"alleged audio of Michael Brown shooting have surface"	"900"	"unrelated"
"James Foley , Missing American Photojournalist , reportedly execute by isis in Syria"	"703"	"unrelated"
"a soldier have be shoot at Canada 's war memorial just step away from the nation 's parliament"	"1253"	"unrelated"
"FBI probe Alleged Audio of Michael Brown shooting"	"1090"	"unrelated"
"hospital : man not be treat for Ebola in Kansas City"	"2306"	"unrelated"
"New Audio reveal pause in Gunfire when Michael Brown be Shot : Attorney"	"2044"	"unrelated"
"break udpated : ISIS REPORTEDLY USE CHEMICAL WEAPONS in KOBANE"	"1642"	"unrelated"
"a man say Comcast call he Boss and Got he fire after he complain about its service"	"2149"	"unrelated"
"James Foley , Missing American Photojournalist , reportedly execute by isis in Syria"	"1642"	"unrelated"
"man who slap people around the head for sneeze hunt by police"	"1521"	"unrelated"
"tropical spider ` burrow under man 's skin through scar ' - video report"	"1826"	"unrelated"
"sorry , fido . Pope Francis do NOT say we pet be go to heaven"	"686"	"unrelated"
"small Meteorite strike in Nicaragua 's Capital City of Managua"	"345"	"unrelated"
"Pumpkin spice Condoms , and 6 other flavor that be not happen"	"2123"	"unrelated"
"Met police deny report of Banksy arrest"	"2051"	"wrongClass"
"Apple Watch Battery Life Currently ` about a day ' , but May Improve for 2015 launch"	"1069"	"unrelated"
"Nigeria announce truce with Boko Haram ; fate of schoolgirl unclear"	"1430"	"wrongClass"
"CARLISLE HEAD SLAPPER ATTACKS SNEEZING WOMEN"	"1521"	"unrelated"
"New ISIS Video show Militants seize Weapons Airdropped by US near Kobani"	"1485"	"wrongClass"
"isil allegedly kill US journalist in video"	"1120"	"unrelated"
"Tiger Woods be sell he private island for $ 7.1 Million"	"2508"	"unrelated"
"Kim Jong-un Broke both Ankles and be hospitalize , Report Claims"	"1097"	"unrelated"
"Banksy arrest hoax : US website claim street artist catch in Watford"	"2091"	"unrelated"
"continue Violence put Boko Haram Ceasefire in Jeopardy"	"922"	"wrongClass"
"low-level marijuana possession could soon land you a ticket instead of arrest in New York City"	"1368"	"wrongClass"
"UPDATE : soldier , gunman who die in Ottawa rampage identify"	"107"	"unrelated"
"more american Weapons for ISIS"	"465"	"wrongClass"
"Video Purports to Show behead of U.S. Journalist by Militants"	"1011"	"wrongClass"
"Pumpkin spice Condoms , and 6 other flavor that be not happen"	"608"	"unrelated"
"man know as ` Jihadi John ' be identify as Mohammed Emwazi"	"2470"	"unrelated"
"Mexico hit by student massacre : at least 17 anti-corruption protester ` round up , murder and dump in a mass grave ' - and another 26 be miss"	"1223"	"unrelated"
"ISIS supporter mourn death of ` youngest fighter '"	"1863"	"unrelated"
"islamic Militants Post Video claim to Show behead of U.S. Journalist"	"456"	"wrongClass"
"Vogue 's Shiny New Office have a big rat Problem"	"1149"	"wrongClass"
"ISIS get Ebola"	"559"	"unrelated"
"future Apple Watches could include platinum model - report"	"860"	"unrelated"
"want a gold Apple Watch ? all you need be $ 5,000"	"403"	"unrelated"
"italian catch huge wel catfish ; be it a record ?"	"1221"	"unrelated"
"islamic state release video apparently show the beheading of miss US journalist James Foley"	"632"	"wrongClass"
"Jihadi John identity reveal as Mohammed Emwazi : live"	"2123"	"wrongClass"
"Macaulay Culkin dead hoax : fake death report spread on social network"	"1805"	"wrongClass"
"insurgent kill in Nigeria despite alleged truce with Boko Haram"	"922"	"wrongClass"
"Christian Bale Exits Steve Jobs movie -lrb- exclusive -rrb-"	"2455"	"wrongClass"
"McDonald 's Will Stop Serving Overweight customer begin 1/1/15"	"1107"	"unrelated"
"the rapper , the hacker and the terror travel guide writer . be one of these british extremist Jihadi John ? three potential islamic state ` Beatles ' emerge as mi5 ` zero in ' on murderer who behead U.S. journalist James Foley"	"913"	"unrelated"
"watch : US marine survive Taliban sniper headshot in Afghanistan"	"95"	"wrongClass"
"Christian Bale be Steve Jobs"	"1841"	"wrongClass"
"a soldier have be shoot at Canada 's war memorial just step away from the nation 's parliament"	"595"	"unrelated"
"indian ` rapist ' castrated by Angry mob who hack off gential with Meat Cleaver -lrb- GRAPHIC picture -rrb-"	"1291"	"unrelated"
"report Isis fighter have contract Ebola be ` incorrect ' , say iraqi health ministry"	"267"	"unrelated"
"expert : more fact need on purported audio recording of Michael Brown shooting"	"456"	"unrelated"
"America 's oldest time capsule unearth at Boston statehouse after be bury in 1795 by Sam Adams and Paul Revere"	"419"	"unrelated"
"senior western Intelligence Official confirm London Rapper Abdel Majed Abdel Bary be a suspect in the Foley Killing"	"346"	"unrelated"
"` Wild Misinformation ' : Brian Williams explain the Mike Seidel Liveshot"	"1968"	"wrongClass"
"Planetary alignment on Jan 4 , 2015 will decrease gravity for 5 Minutes Causing partial weightlessness"	"1503"	"unrelated"
"dhs : GOP Rep. 's Claim ISIS Members Caught at U.S. Border ` categorically false '"	"1148"	"unrelated"
"fence jumper reportedly make it much further into White House than Secret Service say"	"1137"	"unrelated"
"Nigeria claim deal with Boko Haram on ceasefire , kidnap girl"	"1630"	"wrongClass"
"no , that be not Paul Rudd tackle a airport homophobe"	"1647"	"unrelated"
"dog abandon at railway station with suitcase set for happy end as offer pour in"	"2448"	"unrelated"
"canadian Michael Zehaf-Bibeau think to be the gunman in Ottawa shooting"	"107"	"unrelated"
"` the cub of Baghdadi ' : isis report its youngest jihadist ` get martyr ' in battle"	"1261"	"unrelated"
"rumor : Seth Rogen to appear as Woz in Sony 's Steve Jobs Film"	"1262"	"wrongClass"
"Christian Bale will not play Steve Jobs after all"	"1226"	"wrongClass"
"analyst : Apple Watch Edition could cost $ 5,000"	"1700"	"wrongClass"
"ISIS Leader Killed : Abu Bakr Al-Baghdadi Reportedly Killed by U.S. Airstrike"	"1473"	"wrongClass"
"ISIS Beheads American Journalist"	"1580"	"wrongClass"
"Canadian-Israeli Woman say she have not be capture by isis"	"573"	"unrelated"
"Code/Red : Apple Watch Battery Life -- `` Charge Nightly ''"	"470"	"wrongClass"
"rumor of ISIS leader 's death debunk"	"1360"	"unrelated"
"NYC High School Student nickname ` Teen Wolf ' make $ 72 Million On Stock Market"	"381"	"unrelated"
"` Wild Misinformation ' : Brian Williams explain the Mike Seidel Liveshot"	"381"	"unrelated"
"that be fast : Christian Bale Bails on Steve Jobs Biopic"	"945"	"wrongClass"
"Kim Jong-un ` be so fat from eat cheese that he have break he ankle '"	"2022"	"wrongClass"
"Amazon to open first Brick-and-Mortar site"	"2116"	"wrongClass"
"confusion surround Capture of `` ISIS Leader 's Wife ''"	"2483"	"unrelated"
"mass Graves Found in Mexico , near Place where 43 student go miss"	"142"	"wrongClass"
"Big Bank Hank , co-founder of the Sugarhill gang , have die"	"1336"	"unrelated"
"be Durex Planning to release a Pumpkin spice condom ?"	"1833"	"wrongClass"
"man chop off he own penis after girlfriend tell he he be no good in bed"	"522"	"wrongClass"
"the case of the Stolen Batmobile have be solve"	"1673"	"unrelated"
"James Foley killer ` Jihadi John ' believe to be former London rapper Abdel-Majed Abdel Bary"	"1303"	"unrelated"
"sorry , everyone : Durex be unfortunately not make Pumpkin spice condom"	"719"	"unrelated"
"Apple Watch pricing to reportedly Start at $ 500 for Stainless Steel , $ 4,000 for gold"	"403"	"unrelated"
"north korean leader Kim Jong-un not miss , just have ankle surgery"	"541"	"wrongClass"
"islamic state release video apparently show the beheading of miss US journalist James Foley"	"2386"	"wrongClass"
"nun complain of stomach pain , later give Birth to Baby Boy"	"1891"	"unrelated"
"this kid make $ 72 Million during Lunch"	"313"	"unrelated"
"christian bale in talk to play Steve Jobs -lrb- exclusive -rrb-"	"218"	"unrelated"
"singing polar bear face asbo after noise complaint"	"2290"	"wrongClass"
"U.S. Hostage Luke Somers Killed during Yemen rescue bid : Family"	"2525"	"unrelated"
"the iPhone 6 ` hairgate ' be not a thing"	"2276"	"wrongClass"
"James Foley remember as ` brave and tireless ' journalist"	"1011"	"wrongClass"
"hospital : man not be treat for Ebola in Kansas City"	"2127"	"wrongClass"
"catch a catfish record in Po : 127 kg and 2.67 meter"	"612"	"unrelated"
"priest who die for 48 minute say he meet God and she be a woman"	"808"	"wrongClass"
"` there be no limit to they depravity ' islamic state feed mother she own son"	"158"	"unrelated"
"Cheese addiction break Kim Jong-un 's ankle"	"781"	"unrelated"
"be miss student in mass grave find near Iguala , Mexico ?"	"324"	"unrelated"
"despite no Ebola case in Kansas City , the rumor go viral"	"1095"	"unrelated"
"Yemen say U.S. man free , sister say he be dead"	"1187"	"wrongClass"
"isis executioner ` Jihadi John ' name by media"	"997"	"wrongClass"
"priest die , wake up , claim God be a Woman . Huh ?"	"1303"	"wrongClass"
"US confirm death of Somalia terror group leader"	"60"	"unrelated"
"isis fighter seize weapon airdrop mean for Kurds"	"1010"	"wrongClass"
"NASA raise doubt about report of nicaraguan meteorite"	"1056"	"wrongClass"
"soldier shot in Ottawa at War Memorial"	"2347"	"wrongClass"
"tropical spider burrow under man 's skin through appendix scar and live there for three day"	"544"	"wrongClass"
"alleged audio of Michael Brown shoot release"	"1628"	"unrelated"
"mp credit sergeant-at-arm for save life in Parliament Hill shooting"	"1885"	"unrelated"
"Schoolboy almost kill by electric shock claim he now have superpower like Magneto"	"2525"	"unrelated"
"christian bale in talk to play Steve Jobs in Danny Boyle 's Biopic"	"1646"	"unrelated"
"Report : the Apple Watch Will only last 2.5 hour with `` heavy '' use"	"2034"	"unrelated"
"confusion surround Capture of `` ISIS Leader 's Wife ''"	"170"	"unrelated"
"US hostage Luke Somers die after rescue bid"	"826"	"wrongClass"
"a Bogus Banksy"	"1806"	"unrelated"
"ISIS Video show execution of David Cawthorne Haines , British Aid Worker"	"1757"	"wrongClass"
"Audio may have capture Michael Brown shooting"	"900"	"unrelated"
"Nigeria , Boko Haram reach ceasefire deal , kidnap girl to go free , official say"	"459"	"unrelated"
"Tiger Woods be not on suspension for fail a drug test , he agent and a PGA official say"	"1417"	"wrongClass"
"two GOP Congressmen say suspected Terrorists Caught Crossing U.S. -- Mexico Border"	"2249"	"wrongClass"
"Schoolboy who get electric shock from lamppost claim he now have magnetic power"	"387"	"unrelated"
"no , a spider -lrb- probably -rrb- do not crawl through a man 's body for several day"	"1531"	"wrongClass"
"Jeh Johnson shoot down Duncan Hunter 's assertion be be enter U.S. via Mexico"	"1931"	"wrongClass"
"Macaulay Culkin NOT Dead : Facebook , Twitter Death Hoax go viral"	"944"	"unrelated"
"Gold Apple Watch Edition price ? speculator say at least $ 10,000"	"712"	"unrelated"
"official refute iraqi Media Reports that ISIS Members have contract Ebola in Mosul"	"1004"	"unrelated"
"Nigeria : hope for return of kidnap schoolgirl rise after ceasefire report"	"1195"	"wrongClass"
"McDonald be to stop serve overweight customer in January ? nope , ` 1/15/2015 ′ Story be Fake"	"812"	"wrongClass"
"homeless man who receive a meal and hotel stay after spend $ 100 donation on food for friend insist it be NOT a hoax -- despite new witness insist there be no way he could have be secretly film"	"1820"	"unrelated"
"be this the world 's oldest burger ? man claim to have keep McDonald 's quarter pounder for 20 year"	"1586"	"wrongClass"
"british aid Worker Confirmed Murdered by isis"	"1802"	"unrelated"
"turkish president say american weapon drop for kurdish fighter be ` wrong ' after supplies end up in the hand of isis"	"2448"	"unrelated"
"rumor : Gold Apple Watch Edition price up to $ 5,000 , steel version at $ 500 , will debut on Feb. 14"	"1458"	"wrongClass"
"Putin 's motorcade look suspiciously like a massive ..."	"303"	"unrelated"
"Lynch mob castrate Alleged Rapist in Rajasthan"	"2523"	"unrelated"
"North Korea deny plan to open a restaurant in Scotland"	"2225"	"wrongClass"
"Microsoft 's Silicon Valley campus now guard by Daleks"	"1195"	"unrelated"
"luckiest Pizza delivery Guy ever get $ 2,000 tip"	"2532"	"wrongClass"
"White House fence-jumper make it far deeper into building than previously know"	"1631"	"unrelated"
"James Foley remember as ` brave and tireless ' journalist"	"880"	"wrongClass"
"Nigeria announce truce with Boko Haram ; fate of schoolgirl unclear"	"1540"	"wrongClass"
"Managua explosion not a meteorite , NASA suggest"	"2129"	"unrelated"
"ISIL Beheads American Photojournalist in Iraq"	"1521"	"unrelated"
"China : satirical site warn citizen over name choice"	"1660"	"wrongClass"
"biological warfare on the Horizon ? ISIS soldier may be infected with ebola"	"225"	"unrelated"
"Report of Kim Jong-un 's ankle injury add fuel to rumour about he absence"	"2042"	"unrelated"
"british hostage David Haines behead by islamic state terrorist"	"1011"	"unrelated"
"NET Extra : back-from-the-dead catholic priest claim God be a female ..."	"742"	"unrelated"
"Apple Watch Stainless Steel variant reportedly price at $ 500 , $ 4,000 for the gold variant"	"521"	"unrelated"
"Nigeria say it have deal with Boko Haram to release kidnap girl"	"1139"	"wrongClass"
"would you pay $ 10,000 for the Apple Watch ?"	"1730"	"unrelated"
"russian man wake up to find he Testicles have be Stolen"	"573"	"wrongClass"
"confusion surround Capture of `` ISIS Leader 's Wife ''"	"365"	"unrelated"
"islamic Militants Post Video claim to Show behead of U.S. Journalist"	"2127"	"unrelated"
"reset iOS 8 Preferences May wipe iCloud file"	"650"	"unrelated"
"horror : ISIS Fighters have reportedly contract ebola"	"1938"	"unrelated"
"US drone hunt Isis leader in Syria"	"2129"	"wrongClass"
"be miss student in mass grave find near Iguala , Mexico ?"	"1405"	"wrongClass"
"Israel deny cause Gaza flood by open dam"	"1392"	"wrongClass"
"Report : possible audio tape of Michael Brown shooting"	"2044"	"unrelated"
"islamic state Militants Claim to have Beheaded US Journalist James Wright Foley"	"1288"	"wrongClass"
"kc hospital : patient do not have symptom profile of Ebola"	"2104"	"wrongClass"
"Tiger Woods ' agent shoot down report of fail drug test"	"1175"	"unrelated"
"alleged audio of Michael Brown shoot release"	"900"	"unrelated"
"female israeli fighter say abducted by islamic state read more : female israeli fighter say abducted by islamic state"	"1459"	"unrelated"
"eyewitness say viral Video of homeless man be stage"	"738"	"wrongClass"
"Saddam Hussein 's pilot train islamic state group"	"2408"	"wrongClass"
"say ` eh-oh ! ' to the Teletubbies SUN baby - can you still recognise she after 19 year ?"	"615"	"wrongClass"
"congressman : ` at least 10 isis fighter ' catch try to cross into US"	"1398"	"wrongClass"
"Michael Phelps ' alleged girlfriend say she be bear intersex"	"190"	"unrelated"
"forget 18-karat gold , next-generation Apple Watch Edition could use platinum : Report"	"1127"	"unrelated"
"unverified video show beheading of aid worker David Haines"	"737"	"unrelated"
"isis militant appear to behead abducted american journalist James Wright Foley in graphic video"	"2524"	"wrongClass"
"priest die , wake up , claim God be a Woman . Huh ?"	"913"	"unrelated"
"do Josh Paler Lin Stage he viral Video about help the Homeless ?"	"1971"	"wrongClass"
"Sugarhill gang rapper Big Bank Hank dead at 57"	"387"	"unrelated"
"North Korea deny report Kim Jong-un be to open state-backed restaurant in Scotland"	"1277"	"unrelated"
"this Woman be wrongly be call a sexual Predator after she private sex tape be use for a hoax"	"1018"	"wrongClass"
"boy who suffer powerful electric shock claim he now have ` superpower ' like x-men 's Magneto as metal object stick to he"	"2215"	"wrongClass"
"hundred of dog-lover from around the world offer home to pet abandon at the railway station with a suitcase contain he pillow , toy , bowl and favourite food"	"347"	"unrelated"
"Jess Smith , 19 , Claims she be Teletubbies ' Giggling Baby : what do she get pay ?"	"1327"	"wrongClass"
"Sergeant-at-Arms stop shooter on Parliament Hill"	"1631"	"wrongClass"
"Militant Group say it kill american Journalist in Syria"	"608"	"wrongClass"
"Abdel-Majed Abdel Bary : London Rapper Identified as ISIS Militant who behead James Foley"	"2295"	"unrelated"
"question raise over Nicaragua ` meteorite '"	"1056"	"wrongClass"
"US probe claim ISIS fighter seize airdrop weapon mean for Kurds"	"2116"	"unrelated"
"White House fence-jumper make it far deeper into building than previously know"	"2409"	"wrongClass"
"dead for 48 minute , this catholic priest claim God be female"	"1303"	"wrongClass"
"do not forget to tip ... especially if you spend $ 300,000"	"832"	"unrelated"
"iraqi media : isis militant have contract Ebola"	"5"	"unrelated"
"catholic priest die for 48 min , wake up claim God be a woman"	"615"	"unrelated"
"a mass grave point to a student massacre in Mexico"	"2334"	"wrongClass"
"Report : nigerian Woman Quarantined in kc with ebola-like symptom -lrb- Video -rrb-"	"2127"	"wrongClass"
"the famous `` dog whisperer '' Cesar Millan die of a heart attack this morning ."	"979"	"wrongClass"
"ISIS Militants allegedly contract ebola"	"737"	"unrelated"
"be militant ` Jihadi John ' name as Mohammed Emwazi from London"	"2349"	"wrongClass"
"this be a truly horrifying Story about a Spider"	"2042"	"wrongClass"
"Report : ISIS kidnap Canadian-Israeli , former IDF soldier who go to fight with the Kurds"	"573"	"unrelated"
"Anna Wintour ` refuse to work at new World Trade Center Vogue office due to rat infestation '"	"1769"	"unrelated"
"moment Michael Brown be shoot dead ` catch on audio recording ' : FBI hand potentially damning tape of eleven shot be fire - include final volley of ` kill shot '"	"456"	"unrelated"
"what be fake on the internet this week : Obama 's peace prize , pumpkin-spice condom and insane winter snow"	"1060"	"wrongClass"
"another american hostage at risk by islamic state"	"826"	"unrelated"
"could Kim Jong Un open a restaurant in Scotland ?"	"2418"	"wrongClass"
"former PGA tour player : Tiger Woods suspend for drug test failure"	"1867"	"unrelated"
"U.S. arm airdrop fall into ISIS hand : Pentagon"	"305"	"unrelated"
"once again , the Banksy ` arrest ' be a giant hoax . repeat : a hoax ."	"487"	"unrelated"
"PGA Tour pro Claims Tiger Woods be Currently Suspended for ped , compare he to Lance Armstrong"	"1867"	"unrelated"
"catholic priest claim God be female after clinically dead experience"	"324"	"unrelated"
"Christian Bale be Steve Jobs"	"1646"	"unrelated"
"Nicaragua meteorite : expert attempt to understand whether mysterious meteorite fall from pass Pitbull asteroid"	"757"	"unrelated"
"Lynch mob castrate Alleged Rapist in Rajasthan"	"1291"	"unrelated"
"Taylor Lianne Chandler : Michael Phelps ' Cougar Girlfriend Revealed ?"	"2290"	"unrelated"
"mp credit sergeant-at-arm for save life in Parliament Hill shooting"	"611"	"wrongClass"
"State House time capsule from 1795 unearth"	"419"	"unrelated"
"BREAKING : Islamic State , in video , behead american journalist James Wright Foley who be kidnap in 2012 - @bnonews"	"2130"	"unrelated"
"Boko Haram claim to have german hostage , deny ceasefire"	"1697"	"unrelated"
"that ESPN Domestic Violence Panel you keep hear about be not real"	"615"	"unrelated"
"who : report of suspected Ebola case in Iraq Untrue"	"225"	"unrelated"
"Zack Snyder respond to Fake Stolen Batmobile Report"	"2431"	"unrelated"
"soldier shot in Ottawa at War Memorial"	"2125"	"unrelated"
"Canadian-Israeli Woman May have be capture in Syria : report"	"756"	"wrongClass"
"Boko Haram could release Kidnapped Girls , Nigerian Officials say"	"1697"	"unrelated"
"Vice Media Chief Said to pay $ 300,000 for Dinner for 30"	"1817"	"unrelated"
"US Drones , hunting for ISIS Leader , Seen Flying over syrian Airspace"	"1159"	"wrongClass"
"McDonald 's Removing Big Mac , Apple Pies and eliminate large size option"	"1026"	"wrongClass"
"Lynch mob chop man 's penis off after catch he allegedly try to rape teenager"	"387"	"unrelated"
"small Meteorite strike in Nicaragua 's Capital City of Managua"	"1817"	"unrelated"
"Meteorite leave crater in nicaraguan capital Managua"	"373"	"unrelated"
"this letter to parent from a 1970s Lego set contain a important message for gender equality"	"1120"	"unrelated"
"Sugarhill gang rapper Big Bank Hank die aged 57"	"1996"	"unrelated"
"Kevin Vickers hail as hero for reportedly shooting Gunman Inside Parliament"	"1631"	"wrongClass"
"there have be a shooting at the War Memorial on Parliament Hill . Unconfirmed report say a soldier be shoot ."	"2347"	"wrongClass"
"Microsoft try out Robot Security Guards on its Silicon Valley Campus"	"2529"	"wrongClass"
"James Wright Foley , Kidnapped Journalist , apparently execute by isis"	"1011"	"wrongClass"
"the Force Awakens News : Director J.J. Abrams eye Summer Release for Star Wars 7 because of Too many Spoilers"	"748"	"unrelated"
"watch : Twitter catch fire amid rumor of Fidel Castro 's death"	"227"	"unrelated"
"Bigfoot Strolls through a russian forest -- at Least that be the claim -lsb- video -rsb-"	"2377"	"wrongClass"
"ISIS chlorine attack on security force confirm -- Iraq official"	"956"	"wrongClass"
"actor have he testicle steal after meet ` young blonde woman at a bar '"	"1015"	"unrelated"
"Video show dramatic moment bullet strike U.S. Marine 's head -- and he survive thanks to kevlar helmet"	"170"	"unrelated"
"` sex attacker ' have penis cut off with a cleaver in India"	"2196"	"unrelated"
"Batmobile Stolen from `` Batman v Superman : dawn of Justice '' set , Zack Snyder Knows who do it"	"1459"	"wrongClass"
"Fidel Castro Rumors Sweep Internet , but no sign in Cuba"	"1918"	"wrongClass"
"do ISIS Have Ebola ? probably not ! Media Reports it anyway"	"1891"	"wrongClass"
"NASA raise doubt about report of nicaraguan meteorite"	"1068"	"wrongClass"
"KFC get Occupational Business License to sell Marijuana in Colorado Restaurants KFC get Occupational Business License to sell Marijuana in Colorado restaurant"	"68"	"wrongClass"
"ISIS fighter ` have contract Ebola '"	"5"	"unrelated"
"homeless man who become a YouTube sensation after spend $ 100 on food for he beggar friend get a surprise Christmas meal , makeover and night in a hotel in new video ... but be it all a hoax by a ` serial prankster ' ?"	"2132"	"wrongClass"
"rumor about Fidel Castro 's death again circulate on the internet"	"1918"	"wrongClass"
"rapper identify as James Foley 's executioner : report"	"1303"	"unrelated"
"american hostage in Yemen free in military raid-Defence Ministry"	"892"	"wrongClass"
"return of the Mac : Seth Rogen in talk to star as Apple co-founder Steve Wozniak in upcome Steve Jobs biopic"	"1157"	"unrelated"
"Willie Nelson Dead ? viral Hoax Fools Internet"	"2046"	"unrelated"
"Video Messaging App say Audio Recording of Michael Brown 's shooting be authentic"	"346"	"unrelated"
"purported isis claim : Jordan airstrike kill female US hostage"	"1933"	"unrelated"
"` Feminist ' say she abort baby because it be a boy"	"2161"	"unrelated"
"`` categorically false '' : dhs debunk right-wing fiction that ISIS attempt to Cross the U.S. - Mexico Border"	"1483"	"unrelated"
"#isis behead photojournalist James Wright Foley in a massage to US to end its intervention in #iraq ."	"880"	"wrongClass"
"Apple Media Event Rumored for late February , Apple Watch and 12 '' MacBook Air likely Topics -lsb- update -rsb-"	"1463"	"wrongClass"
"FIDEL CASTRO DEATH watch : RUMORS HEAT up , CUBA deny"	"227"	"unrelated"
"PGA Tour deny Claim that Tiger Woods fail a drug test"	"173"	"unrelated"
"Seth Rogen eye to play Apple 's Steve Wozniak in Christian Bale 's Steve Jobs movie -lrb- exclusive -rrb-"	"357"	"wrongClass"
